series_id,surface
1846,concrete
1847,wood
1848,soft_pvc
1849,concrete
1850,wood
1851,concrete
1852,soft_tiles
1853,wood
1854,soft_tiles
1855,soft_pvc
1856,tiled
1857,carpet
1858,wood
1859,wood
1860,soft_pvc
1861,concrete
1862,concrete
1863,concrete
1864,concrete
1865,fine_concrete
1866,soft_pvc
1867,concrete
1868,soft_pvc
1869,wood
1870,soft_tiles
1871,tiled
1872,wood
1873,soft_pvc
1874,wood
1875,fine_concrete
1876,wood
1877,concrete
1878,wood
1879,concrete
1880,wood
1881,wood
1882,fine_concrete
1883,tiled
1884,wood
1885,fine_concrete
1886,wood
1887,fine_concrete
1888,concrete
1889,concrete
1890,tiled
1891,concrete
1892,wood
1893,hard_tiles_large_space
1894,wood
1895,concrete
1896,soft_pvc
1897,concrete
1898,soft_pvc
1899,wood
1900,soft_pvc
1901,concrete
1902,soft_pvc
1903,wood
1904,concrete
1905,fine_concrete
1906,concrete
1907,wood
1908,tiled
1909,concrete
1910,concrete
1911,concrete
1912,concrete
1913,fine_concrete
1914,tiled
1915,concrete
1916,fine_concrete
1917,soft_pvc
1918,soft_pvc
1919,wood
1920,tiled
1921,fine_concrete
1922,wood
1923,fine_concrete
1924,concrete
1925,soft_pvc
1926,concrete
1927,wood
1928,wood
1929,soft_pvc
1930,soft_pvc
1931,fine_concrete
1932,wood
1933,wood
1934,tiled
1935,concrete
1936,fine_concrete
1937,wood
1938,concrete
1939,concrete
1940,soft_pvc
1941,concrete
1942,soft_tiles
1943,concrete
1944,concrete
1945,fine_concrete
1946,hard_tiles_large_space
1947,soft_pvc
1948,fine_concrete
1949,concrete
1950,soft_tiles
1951,concrete
1952,concrete
1953,soft_tiles
1954,soft_tiles
1955,concrete
1956,wood
1957,fine_concrete
1958,soft_pvc
1959,hard_tiles_large_space
1960,tiled
1961,tiled
1962,concrete
1963,soft_tiles
1964,soft_tiles
1965,hard_tiles_large_space
1966,concrete
1967,wood
1968,wood
1969,wood
1970,fine_concrete
1971,fine_concrete
1972,tiled
1973,wood
1974,concrete
1975,hard_tiles_large_space
1976,soft_tiles
1977,wood
1978,soft_tiles
1979,soft_pvc
1980,wood
1981,wood
1982,wood
1983,wood
1984,wood
1985,soft_tiles
1986,concrete
1987,wood
1988,soft_pvc
1989,tiled
1990,concrete
1991,wood
1992,concrete
1993,soft_tiles
1994,fine_concrete
1995,soft_pvc
1996,wood
1997,tiled
1998,wood
1999,concrete
2000,tiled
2001,wood
2002,concrete
2003,concrete
2004,wood
2005,concrete
2006,tiled
2007,wood
2008,soft_pvc
2009,tiled
2010,concrete
2011,soft_pvc
2012,concrete
2013,wood
2014,tiled
2015,tiled
2016,soft_tiles
2017,tiled
2018,wood
2019,soft_pvc
2020,soft_pvc
2021,soft_pvc
2022,wood
2023,fine_concrete
2024,soft_pvc
2025,wood
2026,tiled
2027,wood
2028,soft_pvc
2029,wood
2030,soft_tiles
2031,concrete
2032,wood
2033,fine_concrete
2034,concrete
2035,concrete
2036,concrete
2037,hard_tiles_large_space
2038,wood
2039,soft_tiles
2040,concrete
2041,wood
2042,concrete
2043,concrete
2044,fine_concrete
2045,wood
2046,concrete
2047,concrete
2048,wood
2049,soft_tiles
2050,tiled
2051,hard_tiles_large_space
2052,concrete
2053,wood
2054,fine_concrete
2055,soft_pvc
2056,soft_pvc
2057,wood
2058,soft_pvc
2059,wood
2060,concrete
2061,wood
2062,soft_pvc
2063,concrete
2064,soft_tiles
2065,wood
2066,soft_pvc
2067,wood
2068,wood
2069,tiled
2070,concrete
2071,wood
2072,fine_concrete
2073,wood
2074,wood
2075,wood
2076,wood
2077,fine_concrete
2078,soft_pvc
2079,soft_pvc
2080,fine_concrete
2081,fine_concrete
2082,tiled
2083,wood
2084,soft_tiles
2085,fine_concrete
2086,concrete
2087,tiled
2088,soft_pvc
2089,wood
2090,fine_concrete
2091,concrete
2092,concrete
2093,concrete
2094,soft_pvc
2095,concrete
2096,soft_pvc
2097,wood
2098,tiled
2099,fine_concrete
2100,wood
2101,soft_pvc
2102,concrete
2103,hard_tiles_large_space
2104,wood
2105,wood
2106,concrete
2107,concrete
2108,concrete
2109,concrete
2110,soft_pvc
2111,concrete
2112,fine_concrete
2113,hard_tiles_large_space
2114,fine_concrete
2115,soft_tiles
2116,concrete
2117,wood
2118,wood
2119,wood
2120,concrete
2121,concrete
2122,concrete
2123,concrete
2124,soft_pvc
2125,concrete
2126,concrete
2127,concrete
2128,tiled
2129,fine_concrete
2130,concrete
2131,wood
2132,soft_tiles
2133,fine_concrete
2134,carpet
2135,soft_tiles
2136,hard_tiles_large_space
2137,fine_concrete
2138,soft_pvc
2139,soft_pvc
2140,wood
2141,concrete
2142,soft_pvc
2143,concrete
2144,soft_pvc
2145,concrete
2146,concrete
2147,soft_tiles
2148,tiled
2149,soft_tiles
2150,fine_concrete
2151,soft_pvc
2152,soft_pvc
2153,soft_pvc
2154,soft_tiles
2155,wood
2156,wood
2157,concrete
2158,soft_pvc
2159,wood
2160,wood
2161,concrete
2162,soft_pvc
2163,soft_tiles
2164,wood
2165,tiled
2166,concrete
2167,concrete
2168,concrete
2169,soft_tiles
2170,concrete
2171,tiled
2172,soft_pvc
2173,tiled
2174,concrete
2175,concrete
2176,soft_tiles
2177,concrete
2178,wood
2179,concrete
2180,tiled
2181,concrete
2182,soft_tiles
2183,wood
2184,concrete
2185,wood
2186,wood
2187,concrete
2188,wood
2189,wood
2190,soft_tiles
2191,wood
2192,soft_pvc
2193,soft_tiles
2194,soft_tiles
2195,wood
2196,concrete
2197,soft_tiles
2198,soft_pvc
2199,soft_tiles
2200,concrete
2201,concrete
2202,wood
2203,fine_concrete
2204,concrete
2205,concrete
2206,concrete
2207,tiled
2208,concrete
2209,soft_pvc
2210,concrete
2211,soft_pvc
2212,wood
2213,tiled
2214,wood
2215,wood
2216,wood
2217,hard_tiles_large_space
2218,soft_tiles
2219,wood
2220,soft_tiles
2221,soft_pvc
2222,wood
2223,wood
2224,soft_pvc
2225,wood
2226,soft_tiles
2227,wood
2228,concrete
2229,wood
2230,tiled
2231,concrete
2232,soft_pvc
2233,concrete
2234,soft_tiles
2235,concrete
2236,tiled
2237,soft_pvc
2238,wood
2239,concrete
2240,concrete
2241,wood
2242,hard_tiles_large_space
2243,concrete
2244,concrete
2245,wood
2246,wood
2247,concrete
2248,wood
2249,concrete
2250,soft_tiles
2251,soft_pvc
2252,tiled
2253,concrete
2254,concrete
2255,soft_pvc
2256,soft_tiles
2257,soft_tiles
2258,concrete
2259,soft_pvc
2260,soft_pvc
2261,concrete
2262,soft_pvc
2263,fine_concrete
2264,hard_tiles_large_space
2265,wood
2266,concrete
2267,concrete
2268,concrete
2269,soft_pvc
2270,concrete
2271,tiled
2272,soft_tiles
2273,concrete
2274,soft_tiles
2275,soft_tiles
2276,wood
2277,concrete
2278,hard_tiles_large_space
2279,hard_tiles_large_space
2280,wood
2281,concrete
2282,concrete
2283,concrete
2284,soft_pvc
2285,concrete
2286,tiled
2287,wood
2288,concrete
2289,soft_pvc
2290,soft_pvc
2291,wood
2292,wood
2293,soft_pvc
2294,fine_concrete
2295,wood
2296,tiled
2297,wood
2298,wood
2299,tiled
2300,wood
2301,concrete
2302,concrete
2303,wood
2304,soft_pvc
2305,wood
2306,tiled
2307,tiled
2308,soft_pvc
2309,soft_pvc
2310,soft_tiles
2311,wood
2312,concrete
2313,wood
2314,soft_tiles
2315,tiled
2316,concrete
2317,wood
2318,wood
2319,soft_pvc
2320,soft_pvc
2321,concrete
2322,concrete
2323,tiled
2324,hard_tiles_large_space
2325,hard_tiles_large_space
2326,wood
2327,concrete
2328,concrete
2329,concrete
2330,fine_concrete
2331,soft_pvc
2332,concrete
2333,fine_concrete
2334,hard_tiles_large_space
2335,concrete
2336,hard_tiles_large_space
2337,wood
2338,soft_pvc
2339,tiled
2340,concrete
2341,concrete
2342,soft_pvc
2343,soft_pvc
2344,concrete
2345,hard_tiles_large_space
2346,soft_tiles
2347,soft_tiles
2348,soft_pvc
2349,wood
2350,concrete
2351,tiled
2352,tiled
2353,fine_concrete
2354,concrete
2355,concrete
2356,concrete
2357,concrete
2358,wood
2359,hard_tiles_large_space
2360,concrete
2361,wood
2362,wood
2363,soft_pvc
2364,soft_pvc
2365,fine_concrete
2366,soft_pvc
2367,soft_tiles
2368,soft_tiles
2369,tiled
2370,tiled
2371,concrete
2372,concrete
2373,concrete
2374,fine_concrete
2375,wood
2376,wood
2377,soft_tiles
2378,soft_pvc
2379,concrete
2380,concrete
2381,concrete
2382,tiled
2383,soft_pvc
2384,concrete
2385,wood
2386,fine_concrete
2387,soft_pvc
2388,concrete
2389,soft_pvc
2390,concrete
2391,concrete
2392,wood
2393,fine_concrete
2394,soft_tiles
2395,wood
2396,soft_tiles
2397,wood
2398,concrete
2399,concrete
2400,wood
2401,wood
2402,wood
2403,concrete
2404,tiled
2405,concrete
2406,soft_pvc
2407,soft_pvc
2408,soft_tiles
2409,wood
2410,concrete
2411,soft_pvc
2412,wood
2413,soft_pvc
2414,concrete
2415,concrete
2416,concrete
2417,soft_pvc
2418,wood
2419,soft_tiles
2420,fine_concrete
2421,concrete
2422,wood
2423,fine_concrete
2424,wood
2425,concrete
2426,concrete
2427,concrete
2428,concrete
2429,concrete
2430,concrete
2431,concrete
2432,wood
2433,concrete
2434,fine_concrete
2435,concrete
2436,concrete
2437,wood
2438,concrete
2439,wood
2440,concrete
2441,concrete
2442,soft_pvc
2443,soft_pvc
2444,wood
2445,wood
2446,concrete
2447,wood
2448,concrete
2449,hard_tiles_large_space
2450,tiled
2451,soft_tiles
2452,tiled
2453,concrete
2454,wood
2455,fine_concrete
2456,fine_concrete
2457,wood
2458,fine_concrete
2459,wood
2460,soft_pvc
2461,tiled
2462,soft_pvc
2463,concrete
2464,fine_concrete
2465,fine_concrete
2466,wood
2467,concrete
2468,concrete
2469,wood
2470,concrete
2471,fine_concrete
2472,fine_concrete
2473,soft_pvc
2474,concrete
2475,tiled
2476,wood
2477,tiled
2478,soft_tiles
2479,soft_pvc
2480,tiled
2481,wood
2482,fine_concrete
2483,soft_tiles
2484,fine_concrete
2485,fine_concrete
2486,concrete
2487,concrete
2488,wood
2489,wood
2490,fine_concrete
2491,concrete
2492,soft_pvc
2493,tiled
2494,concrete
2495,concrete
2496,wood
2497,fine_concrete
2498,wood
2499,wood
2500,soft_tiles
2501,tiled
2502,wood
2503,hard_tiles_large_space
2504,soft_pvc
2505,tiled
2506,hard_tiles_large_space
2507,soft_pvc
2508,concrete
2509,soft_pvc
2510,tiled
2511,wood
2512,tiled
2513,wood
2514,concrete
2515,soft_pvc
2516,concrete
2517,wood
2518,soft_pvc
2519,concrete
2520,hard_tiles_large_space
2521,wood
2522,soft_pvc
2523,tiled
2524,tiled
2525,tiled
2526,tiled
2527,wood
2528,soft_pvc
2529,wood
2530,concrete
2531,concrete
2532,soft_tiles
2533,concrete
2534,wood
2535,soft_pvc
2536,wood
2537,concrete
2538,concrete
2539,tiled
2540,concrete
2541,concrete
2542,wood
2543,concrete
2544,soft_pvc
2545,soft_pvc
2546,wood
2547,concrete
2548,fine_concrete
2549,soft_tiles
2550,soft_tiles
2551,wood
2552,wood
2553,wood
2554,concrete
2555,soft_tiles
2556,soft_tiles
2557,soft_pvc
2558,concrete
2559,concrete
2560,concrete
2561,soft_tiles
2562,concrete
2563,soft_tiles
2564,concrete
2565,concrete
2566,wood
2567,concrete
2568,concrete
2569,tiled
2570,wood
2571,soft_pvc
2572,concrete
2573,tiled
2574,soft_pvc
2575,concrete
2576,concrete
2577,tiled
2578,concrete
2579,concrete
2580,concrete
2581,wood
2582,tiled
2583,wood
2584,fine_concrete
2585,concrete
2586,concrete
2587,hard_tiles_large_space
2588,soft_pvc
2589,soft_pvc
2590,soft_pvc
2591,concrete
2592,concrete
2593,concrete
2594,concrete
2595,tiled
2596,hard_tiles_large_space
2597,tiled
2598,tiled
2599,carpet
2600,soft_pvc
2601,fine_concrete
2602,soft_pvc
2603,wood
2604,concrete
2605,wood
2606,hard_tiles_large_space
2607,concrete
2608,soft_tiles
2609,soft_pvc
2610,tiled
2611,wood
2612,soft_tiles
2613,soft_pvc
2614,wood
2615,concrete
2616,soft_tiles
2617,tiled
2618,wood
2619,tiled
2620,soft_tiles
2621,concrete
2622,soft_pvc
2623,concrete
2624,wood
2625,tiled
2626,wood
2627,concrete
2628,soft_pvc
2629,soft_tiles
2630,soft_pvc
2631,concrete
2632,soft_pvc
2633,soft_pvc
2634,hard_tiles_large_space
2635,concrete
2636,soft_tiles
2637,wood
2638,soft_pvc
2639,wood
2640,soft_pvc
2641,fine_concrete
2642,hard_tiles_large_space
2643,wood
2644,concrete
2645,wood
2646,hard_tiles_large_space
2647,concrete
2648,fine_concrete
2649,soft_pvc
2650,fine_concrete
2651,soft_tiles
2652,fine_concrete
2653,fine_concrete
2654,concrete
2655,concrete
2656,concrete
2657,concrete
2658,concrete
2659,concrete
2660,fine_concrete
2661,soft_pvc
2662,wood
2663,soft_tiles
2664,fine_concrete
2665,wood
2666,fine_concrete
2667,soft_pvc
2668,concrete
2669,concrete
2670,wood
2671,wood
2672,soft_pvc
2673,wood
2674,soft_tiles
2675,wood
2676,wood
2677,soft_pvc
2678,wood
2679,soft_tiles
2680,soft_tiles
2681,soft_pvc
2682,fine_concrete
2683,concrete
2684,fine_concrete
2685,wood
2686,fine_concrete
2687,soft_pvc
2688,hard_tiles_large_space
2689,tiled
2690,soft_pvc
2691,wood
2692,wood
2693,wood
2694,tiled
2695,fine_concrete
2696,concrete
2697,soft_tiles
2698,wood
2699,wood
2700,soft_pvc
2701,soft_pvc
2702,soft_pvc
2703,fine_concrete
2704,concrete
2705,wood
2706,wood
2707,tiled
2708,concrete
2709,concrete
2710,concrete
2711,concrete
2712,soft_pvc
2713,wood
2714,concrete
2715,soft_pvc
2716,wood
2717,concrete
2718,wood
2719,wood
2720,soft_tiles
2721,soft_tiles
2722,soft_pvc
2723,concrete
2724,concrete
2725,soft_pvc
2726,wood
2727,tiled
2728,wood
2729,tiled
2730,soft_tiles
2731,soft_pvc
2732,wood
2733,concrete
2734,wood
2735,wood
2736,wood
2737,concrete
2738,concrete
2739,tiled
2740,wood
2741,wood
2742,tiled
2743,fine_concrete
2744,concrete
2745,fine_concrete
2746,hard_tiles_large_space
2747,concrete
2748,soft_pvc
2749,concrete
2750,soft_pvc
2751,soft_pvc
2752,soft_tiles
2753,wood
2754,hard_tiles_large_space
2755,tiled
2756,concrete
2757,concrete
2758,concrete
2759,tiled
2760,concrete
2761,concrete
2762,concrete
2763,concrete
2764,concrete
2765,hard_tiles_large_space
2766,concrete
2767,wood
2768,soft_pvc
2769,soft_pvc
2770,fine_concrete
2771,soft_pvc
2772,soft_tiles
2773,soft_tiles
2774,concrete
2775,soft_pvc
2776,concrete
2777,concrete
2778,wood
2779,soft_tiles
2780,soft_pvc
2781,fine_concrete
2782,concrete
2783,wood
2784,concrete
2785,concrete
2786,fine_concrete
2787,wood
2788,wood
2789,wood
2790,soft_tiles
2791,concrete
2792,fine_concrete
2793,soft_pvc
2794,concrete
2795,concrete
2796,soft_pvc
2797,soft_pvc
2798,concrete
2799,concrete
2800,concrete
2801,soft_pvc
2802,wood
2803,concrete
2804,wood
2805,soft_pvc
2806,concrete
2807,soft_pvc
2808,wood
2809,soft_pvc
2810,concrete
2811,soft_pvc
2812,concrete
2813,tiled
2814,wood
2815,concrete
2816,concrete
2817,concrete
2818,concrete
2819,wood
2820,wood
2821,concrete
2822,tiled
2823,tiled
2824,concrete
2825,concrete
2826,wood
2827,soft_pvc
2828,concrete
2829,concrete
2830,wood
2831,fine_concrete
2832,soft_tiles
2833,concrete
2834,tiled
2835,soft_tiles
2836,soft_pvc
2837,soft_tiles
2838,soft_pvc
2839,hard_tiles_large_space
2840,concrete
2841,wood
2842,tiled
2843,fine_concrete
2844,tiled
2845,hard_tiles_large_space
2846,fine_concrete
2847,tiled
2848,concrete
2849,concrete
2850,concrete
2851,concrete
2852,wood
2853,soft_tiles
2854,soft_pvc
2855,soft_pvc
2856,soft_pvc
2857,fine_concrete
2858,concrete
2859,concrete
2860,hard_tiles_large_space
2861,soft_tiles
2862,concrete
2863,soft_pvc
2864,fine_concrete
2865,soft_pvc
2866,soft_tiles
2867,concrete
2868,soft_pvc
2869,soft_pvc
2870,concrete
2871,wood
2872,tiled
2873,concrete
2874,soft_tiles
2875,soft_pvc
2876,concrete
2877,fine_concrete
2878,concrete
2879,tiled
2880,tiled
2881,soft_pvc
2882,tiled
2883,concrete
2884,wood
2885,soft_tiles
2886,concrete
2887,concrete
2888,concrete
2889,tiled
2890,hard_tiles_large_space
2891,tiled
2892,concrete
2893,wood
2894,soft_pvc
2895,concrete
2896,tiled
2897,wood
2898,concrete
2899,concrete
2900,wood
2901,wood
2902,soft_pvc
2903,tiled
2904,wood
2905,concrete
2906,concrete
2907,tiled
2908,soft_pvc
2909,concrete
2910,soft_tiles
2911,tiled
2912,wood
2913,soft_tiles
2914,hard_tiles_large_space
2915,wood
2916,fine_concrete
2917,concrete
2918,wood
2919,concrete
2920,wood
2921,soft_pvc
2922,tiled
2923,tiled
2924,wood
2925,fine_concrete
2926,fine_concrete
2927,concrete
2928,soft_tiles
2929,carpet
2930,hard_tiles_large_space
2931,soft_pvc
2932,concrete
2933,concrete
2934,soft_pvc
2935,wood
2936,wood
2937,carpet
2938,concrete
2939,tiled
2940,concrete
2941,concrete
2942,soft_pvc
2943,soft_pvc
2944,wood
2945,concrete
2946,soft_pvc
2947,wood
2948,concrete
2949,wood
2950,concrete
2951,wood
2952,hard_tiles_large_space
2953,soft_pvc
2954,soft_pvc
2955,soft_tiles
2956,fine_concrete
2957,concrete
2958,carpet
2959,concrete
2960,concrete
2961,concrete
2962,soft_pvc
2963,wood
2964,wood
2965,concrete
2966,hard_tiles_large_space
2967,wood
2968,wood
2969,wood
2970,soft_pvc
2971,concrete
2972,concrete
2973,hard_tiles_large_space
2974,fine_concrete
2975,concrete
2976,fine_concrete
2977,hard_tiles_large_space
2978,concrete
2979,concrete
2980,tiled
2981,tiled
2982,soft_pvc
2983,concrete
2984,tiled
2985,concrete
2986,concrete
2987,soft_pvc
2988,soft_pvc
2989,soft_pvc
2990,soft_pvc
2991,soft_tiles
2992,concrete
2993,concrete
2994,soft_tiles
2995,wood
2996,soft_tiles
2997,soft_pvc
2998,tiled
2999,soft_pvc
3000,fine_concrete
3001,wood
3002,concrete
3003,wood
3004,soft_pvc
3005,soft_pvc
3006,soft_tiles
3007,concrete
3008,tiled
3009,fine_concrete
3010,wood
3011,wood
3012,tiled
3013,concrete
3014,soft_tiles
3015,concrete
3016,concrete
3017,concrete
3018,wood
3019,wood
3020,soft_tiles
3021,wood
3022,soft_pvc
3023,concrete
3024,concrete
3025,wood
3026,soft_pvc
3027,soft_tiles
3028,tiled
3029,soft_tiles
3030,soft_pvc
3031,concrete
3032,concrete
3033,concrete
3034,concrete
3035,concrete
3036,wood
3037,concrete
3038,wood
3039,wood
3040,soft_pvc
3041,soft_pvc
3042,soft_pvc
3043,fine_concrete
3044,soft_tiles
3045,soft_pvc
3046,soft_tiles
3047,fine_concrete
3048,soft_pvc
3049,fine_concrete
3050,wood
3051,soft_tiles
3052,wood
3053,concrete
3054,fine_concrete
3055,wood
3056,hard_tiles_large_space
3057,tiled
3058,concrete
3059,concrete
3060,wood
3061,concrete
3062,tiled
3063,wood
3064,concrete
3065,concrete
3066,soft_tiles
3067,fine_concrete
3068,hard_tiles_large_space
3069,fine_concrete
3070,soft_tiles
3071,soft_pvc
3072,soft_pvc
3073,wood
3074,wood
3075,soft_tiles
3076,soft_tiles
3077,concrete
3078,concrete
3079,wood
3080,fine_concrete
3081,soft_tiles
3082,fine_concrete
3083,concrete
3084,soft_tiles
3085,concrete
3086,soft_tiles
3087,soft_tiles
3088,soft_tiles
3089,fine_concrete
3090,tiled
3091,soft_tiles
3092,wood
3093,wood
3094,fine_concrete
3095,concrete
3096,hard_tiles_large_space
3097,concrete
3098,wood
3099,tiled
3100,soft_pvc
3101,concrete
3102,concrete
3103,wood
3104,concrete
3105,tiled
3106,concrete
3107,concrete
3108,concrete
3109,wood
3110,tiled
3111,soft_pvc
3112,hard_tiles_large_space
3113,wood
3114,wood
3115,soft_pvc
3116,hard_tiles_large_space
3117,fine_concrete
3118,soft_pvc
3119,soft_tiles
3120,concrete
3121,soft_pvc
3122,fine_concrete
3123,concrete
3124,wood
3125,concrete
3126,soft_tiles
3127,hard_tiles_large_space
3128,tiled
3129,concrete
3130,wood
3131,concrete
3132,concrete
3133,concrete
3134,soft_tiles
3135,wood
3136,concrete
3137,wood
3138,soft_pvc
3139,hard_tiles_large_space
3140,tiled
3141,soft_pvc
3142,soft_tiles
3143,wood
3144,concrete
3145,hard_tiles_large_space
3146,fine_concrete
3147,concrete
3148,tiled
3149,tiled
3150,concrete
3151,soft_pvc
3152,wood
3153,soft_pvc
3154,tiled
3155,soft_pvc
3156,tiled
3157,soft_pvc
3158,wood
3159,soft_pvc
3160,concrete
3161,wood
3162,wood
3163,soft_pvc
3164,wood
3165,fine_concrete
3166,concrete
3167,soft_pvc
3168,soft_tiles
3169,concrete
3170,concrete
3171,hard_tiles_large_space
3172,concrete
3173,concrete
3174,fine_concrete
3175,soft_tiles
3176,wood
3177,fine_concrete
3178,soft_pvc
3179,tiled
3180,soft_pvc
3181,wood
3182,concrete
3183,hard_tiles_large_space
3184,soft_pvc
3185,hard_tiles_large_space
3186,wood
3187,wood
3188,soft_tiles
3189,soft_pvc
3190,tiled
3191,fine_concrete
3192,soft_pvc
3193,soft_pvc
3194,fine_concrete
3195,concrete
3196,wood
3197,concrete
3198,fine_concrete
3199,concrete
3200,tiled
3201,tiled
3202,tiled
3203,soft_pvc
3204,concrete
3205,wood
3206,concrete
3207,wood
3208,wood
3209,soft_pvc
3210,concrete
3211,concrete
3212,concrete
3213,fine_concrete
3214,concrete
3215,concrete
3216,wood
3217,wood
3218,hard_tiles_large_space
3219,concrete
3220,concrete
3221,concrete
3222,wood
3223,tiled
3224,wood
3225,soft_tiles
3226,wood
3227,wood
3228,concrete
3229,soft_pvc
3230,concrete
3231,soft_tiles
3232,wood
3233,wood
3234,soft_pvc
3235,soft_pvc
3236,soft_pvc
3237,hard_tiles_large_space
3238,concrete
3239,tiled
3240,soft_pvc
3241,fine_concrete
3242,tiled
3243,fine_concrete
3244,concrete
3245,concrete
3246,soft_pvc
3247,soft_pvc
3248,hard_tiles_large_space
3249,soft_pvc
3250,concrete
3251,soft_pvc
3252,concrete
3253,fine_concrete
3254,concrete
3255,concrete
3256,soft_tiles
3257,hard_tiles_large_space
3258,wood
3259,soft_tiles
3260,concrete
3261,fine_concrete
3262,soft_pvc
3263,soft_pvc
3264,concrete
3265,tiled
3266,tiled
3267,concrete
3268,soft_tiles
3269,hard_tiles_large_space
3270,tiled
3271,soft_tiles
3272,concrete
3273,tiled
3274,concrete
3275,concrete
3276,wood
3277,tiled
3278,wood
3279,wood
3280,wood
3281,concrete
3282,wood
3283,concrete
3284,wood
3285,soft_pvc
3286,tiled
3287,hard_tiles_large_space
3288,concrete
3289,soft_tiles
3290,wood
3291,concrete
3292,tiled
3293,wood
3294,fine_concrete
3295,concrete
3296,concrete
3297,hard_tiles_large_space
3298,soft_pvc
3299,concrete
3300,concrete
3301,soft_tiles
3302,concrete
3303,concrete
3304,concrete
3305,wood
3306,concrete
3307,fine_concrete
3308,soft_pvc
3309,tiled
3310,soft_pvc
3311,soft_pvc
3312,wood
3313,wood
3314,hard_tiles_large_space
3315,wood
3316,soft_pvc
3317,tiled
3318,concrete
3319,wood
3320,concrete
3321,soft_tiles
3322,concrete
3323,tiled
3324,soft_pvc
3325,wood
3326,concrete
3327,wood
3328,fine_concrete
3329,fine_concrete
3330,wood
3331,soft_pvc
3332,concrete
3333,fine_concrete
3334,soft_pvc
3335,fine_concrete
3336,concrete
3337,fine_concrete
3338,fine_concrete
3339,fine_concrete
3340,tiled
3341,fine_concrete
3342,concrete
3343,soft_tiles
3344,soft_pvc
3345,wood
3346,soft_tiles
3347,wood
3348,concrete
3349,concrete
3350,tiled
3351,fine_concrete
3352,concrete
3353,concrete
3354,soft_tiles
3355,soft_pvc
3356,soft_pvc
3357,wood
3358,concrete
3359,concrete
3360,concrete
3361,fine_concrete
3362,concrete
3363,wood
3364,tiled
3365,tiled
3366,soft_pvc
3367,wood
3368,wood
3369,concrete
3370,hard_tiles_large_space
3371,concrete
3372,wood
3373,concrete
3374,tiled
3375,soft_pvc
3376,concrete
3377,concrete
3378,fine_concrete
3379,soft_pvc
3380,soft_pvc
3381,hard_tiles_large_space
3382,wood
3383,concrete
3384,wood
3385,concrete
3386,wood
3387,soft_pvc
3388,concrete
3389,wood
3390,fine_concrete
3391,concrete
3392,concrete
3393,wood
3394,hard_tiles_large_space
3395,soft_pvc
3396,tiled
3397,soft_tiles
3398,soft_pvc
3399,tiled
3400,soft_pvc
3401,fine_concrete
3402,soft_tiles
3403,wood
3404,concrete
3405,concrete
3406,wood
3407,wood
3408,soft_pvc
3409,concrete
3410,wood
3411,concrete
3412,wood
3413,wood
3414,wood
3415,wood
3416,soft_tiles
3417,soft_pvc
3418,soft_pvc
3419,concrete
3420,wood
3421,wood
3422,concrete
3423,tiled
3424,soft_pvc
3425,soft_pvc
3426,concrete
3427,concrete
3428,tiled
3429,concrete
3430,concrete
3431,wood
3432,tiled
3433,wood
3434,fine_concrete
3435,fine_concrete
3436,wood
3437,fine_concrete
3438,soft_pvc
3439,concrete
3440,tiled
3441,fine_concrete
3442,wood
3443,fine_concrete
3444,concrete
3445,wood
3446,soft_pvc
3447,concrete
3448,wood
3449,concrete
3450,soft_pvc
3451,concrete
3452,soft_pvc
3453,fine_concrete
3454,soft_tiles
3455,soft_tiles
3456,wood
3457,fine_concrete
3458,wood
3459,soft_pvc
3460,wood
3461,soft_pvc
3462,wood
3463,hard_tiles_large_space
3464,fine_concrete
3465,soft_pvc
3466,soft_pvc
3467,soft_pvc
3468,wood
3469,concrete
3470,fine_concrete
3471,wood
3472,tiled
3473,concrete
3474,tiled
3475,hard_tiles_large_space
3476,wood
3477,wood
3478,tiled
3479,soft_pvc
3480,soft_pvc
3481,hard_tiles_large_space
3482,fine_concrete
3483,wood
3484,concrete
3485,concrete
3486,soft_pvc
3487,soft_pvc
3488,soft_pvc
3489,concrete
3490,concrete
3491,concrete
3492,soft_tiles
3493,soft_tiles
3494,wood
3495,tiled
3496,fine_concrete
3497,wood
3498,wood
3499,wood
3500,soft_pvc
3501,wood
3502,concrete
3503,fine_concrete
3504,carpet
3505,wood
3506,concrete
3507,concrete
3508,wood
3509,soft_pvc
3510,concrete
3511,wood
3512,soft_pvc
3513,wood
3514,soft_pvc
3515,fine_concrete
3516,wood
3517,concrete
3518,concrete
3519,concrete
3520,wood
3521,soft_pvc
3522,wood
3523,concrete
3524,soft_pvc
3525,soft_pvc
3526,concrete
3527,concrete
3528,wood
3529,concrete
3530,concrete
3531,concrete
3532,soft_tiles
3533,concrete
3534,concrete
3535,tiled
3536,concrete
3537,concrete
3538,wood
3539,wood
3540,fine_concrete
3541,concrete
3542,soft_pvc
3543,concrete
3544,concrete
3545,soft_tiles
3546,soft_pvc
3547,soft_pvc
3548,tiled
3549,soft_tiles
3550,concrete
3551,wood
3552,concrete
3553,soft_tiles
3554,concrete
3555,fine_concrete
3556,wood
3557,soft_pvc
3558,fine_concrete
3559,soft_pvc
3560,soft_tiles
3561,wood
3562,hard_tiles_large_space
3563,concrete
3564,soft_pvc
3565,wood
3566,concrete
3567,soft_pvc
3568,wood
3569,concrete
3570,tiled
3571,wood
3572,hard_tiles_large_space
3573,soft_pvc
